image,xmin,ymin,xmax,ymax,label,tweek_sign
ch1_20180602_212730_544_s135.jpg,1153,0,1177,162,1,2
ch1_20170715_125419_435_s68.jpg,1069,0,1086,162,1,2
ch1_20180615_203006_889_s115.jpg,712,0,723,162,1,2
ch1_20180615_203006_889_s115.jpg,669,0,681,162,1,2
ch1_20180615_203006_889_s115.jpg,829,0,842,162,1,2
ch1_20150902_235935_260_s70.jpg,424,0,440,162,1,2
ch1_20170715_121417_713_s10.jpg,1347,0,1354,162,1,2
ch1_20160815_204846_498_s140.jpg,895,0,912,162,1,2
ch1_20160830_200002_284_s130.jpg,1101,0,1119,162,1,2
ch1_20160830_200002_284_s130.jpg,1345,0,1370,162,1,2
ch1_20160815_210347_173_s17.jpg,1278,0,1300,162,1,2
ch1_20170715_130920_071_s7.jpg,871,0,888,162,1,2
ch1_20180602_211229_947_s74.jpg,372,0,406,162,1,2
ch1_20180602_205729_347_s1.jpg,604,0,626,162,1,2
ch1_20180615_195005_249_s74.jpg,1223,0,1238,162,1,2
ch1_20180615_195005_249_s74.jpg,1250,0,1269,162,1,2
ch1_20180615_195005_249_s74.jpg,1279,0,1302,162,1,2
ch1_20180602_204228_741_s61.jpg,1162,0,1185,162,1,2
ch1_20180602_204228_741_s61.jpg,1197,0,1221,162,1,2
ch1_20180602_204228_741_s61.jpg,1224,0,1248,162,1,2
ch1_20180602_204228_741_s61.jpg,1403,0,1419,162,1,2
ch1_20160830_191500_286_s117.jpg,226,0,239,162,1,2
ch1_20180602_210229_548_s68.jpg,981,0,1001,162,1,2
ch1_20160830_192500_741_s108.jpg,850,0,868,162,1,2
ch1_20180602_205229_138_s93.jpg,1184,0,1211,162,1,2
ch1_20180602_205229_138_s93.jpg,1181,0,1208,162,1,2
ch1_20150915_191834_773_s131.jpg,287,0,302,162,1,2
ch1_20160830_195001_847_s13.jpg,177,0,199,162,1,2
ch1_20150915_190334_086_s7.jpg,688,0,710,162,1,2
ch1_20160830_191000_059_s30.jpg,897,0,930,162,1,2
ch1_20160830_191000_059_s30.jpg,811,0,844,162,1,2
ch1_20180615_203507_097_s108.jpg,1174,0,1211,162,1,2
ch1_20180615_203507_097_s108.jpg,1371,0,1404,162,1,2
ch1_20150902_233434_128_s29.jpg,166,0,177,162,1,2
ch1_20150902_233434_128_s29.jpg,237,0,254,162,1,2
ch1_20150902_234934_811_s8.jpg,1323,0,1341,162,1,2
ch1_20150902_231433_221_s47.jpg,291,0,317,162,1,2
ch1_20160815_203846_040_s113.jpg,1154,0,1181,162,1,2
ch1_20180602_210729_749_s51.jpg,883,0,905,162,1,2
ch1_20180629_163855_720_s7.jpg,135,0,158,162,1,2
ch1_20150902_234934_811_s145.jpg,1151,0,1161,162,1,2
ch1_20150902_234934_811_s145.jpg,1202,0,1215,162,1,2
ch1_20150902_234934_811_s145.jpg,1297,0,1308,162,1,2
ch1_20180602_211229_947_s42.jpg,530,0,552,162,1,2
ch1_20180602_203728_547_s40.jpg,585,0,599,162,1,2
ch1_20160830_193000_969_s84.jpg,709,0,726,162,1,2
ch1_20180615_202506_686_s31.jpg,1336,0,1355,162,1,2
ch1_20160815_204346_270_s35.jpg,739,0,780,162,1,2
ch1_20160815_204346_270_s35.jpg,786,0,826,162,1,2
ch1_20180602_205729_347_s66.jpg,1073,0,1105,162,1,2
ch1_20150902_232433_673_s87.jpg,1152,0,1172,162,1,2
ch1_20180602_203728_547_s7.jpg,844,0,858,162,1,2
ch1_20180602_203728_547_s7.jpg,880,0,897,162,1,2
ch1_20180602_203728_547_s7.jpg,976,0,999,162,1,2
ch1_20180602_203728_547_s7.jpg,1071,0,1097,162,1,2
ch1_20180602_203728_547_s7.jpg,1133,0,1153,162,1,2
ch1_20170730_171406_868_s8.jpg,158,0,175,162,1,2
ch1_20150902_231933_448_s80.jpg,699,0,724,162,1,2
ch1_20160830_193501_188_s10.jpg,837,0,865,162,1,2
ch1_20180602_204728_939_s135.jpg,330,0,354,162,1,2
ch1_20160830_193000_969_s131.jpg,1281,0,1309,162,1,2
ch1_20160830_193000_969_s131.jpg,1363,0,1389,162,1,2
ch1_20160815_205846_942_s42.jpg,624,0,652,162,1,2
ch1_20170714_155325_160_s38.jpg,665,0,678,162,1,2
ch1_20180602_210729_749_s15.jpg,1282,0,1299,162,1,2
ch1_20160830_194001_403_s108.jpg,419,0,440,162,1,2
ch1_20160830_193501_188_s134.jpg,1033,0,1050,162,1,2
ch1_20160830_193501_188_s134.jpg,1122,0,1138,162,1,2
ch1_20160830_193501_188_s134.jpg,1099,0,1117,162,1,2
ch1_20160830_193501_188_s134.jpg,1345,0,1365,162,1,2
ch1_20150902_232933_901_s112.jpg,875,0,886,162,1,2
ch1_20160830_192500_741_s125.jpg,463,0,479,162,1,2
ch1_20170715_125419_435_s8.jpg,180,0,205,162,1,2
ch1_20180602_212230_349_s71.jpg,1057,0,1079,162,1,2
ch1_20180615_200005_654_s93.jpg,260,0,293,162,1,2
ch1_20160815_211347_625_s142.jpg,270,0,292,162,1,2
ch1_20160830_195502_059_s16.jpg,1205,0,1224,162,1,2
ch1_20160830_195502_059_s16.jpg,238,0,260,162,1,2
ch1_20160830_195502_059_s16.jpg,192,0,209,162,1,2
ch1_20180615_202506_686_s89.jpg,424,0,449,162,1,2
ch1_20180615_202506_686_s89.jpg,478,0,506,162,1,2
ch1_20180615_202506_686_s89.jpg,563,0,584,162,1,2
ch1_20150902_232933_901_s59.jpg,343,0,375,162,1,2
ch1_20150902_235435_039_s142.jpg,287,0,306,162,1,2
ch1_20150902_235435_039_s142.jpg,510,0,528,162,1,2
ch1_20150927_135133_845_s91.jpg,1203,0,1215,162,1,2
ch1_20150902_235435_039_s102.jpg,990,0,999,162,1,2
ch1_20160830_192500_741_s125.jpg,464,0,480,162,1,2
ch1_20160830_192500_741_s97.jpg,1266,0,1278,162,1,2
ch1_20160830_192500_741_s97.jpg,1001,0,1012,162,1,2
ch1_20160830_192500_741_s97.jpg,1080,0,1097,162,1,2
ch1_20170730_170906_655_s55.jpg,498,0,504,162,1,2
ch1_20160830_192500_741_s125.jpg,565,0,589,162,1,2
ch1_20160830_192500_741_s125.jpg,397,0,426,162,1,2
ch1_20160830_192500_741_s125.jpg,475,0,511,162,1,2
ch1_20160830_193501_188_s71.jpg,337,0,351,162,1,2
ch1_20160830_193501_188_s71.jpg,294,0,308,162,1,2
ch1_20150915_184833_399_s112.jpg,488,0,503,162,1,2
ch1_20160830_193501_188_s20.jpg,721,0,743,162,1,2
ch1_20160830_193501_188_s20.jpg,773,0,797,162,1,2
ch1_20160830_193501_188_s20.jpg,1348,0,1373,162,1,2
ch1_20180602_212730_544_s27.jpg,307,0,335,162,1,2
ch1_20180615_202006_477_s78.jpg,311,0,331,162,1,2
ch1_20180615_202006_477_s78.jpg,348,0,370,162,1,2
ch1_20180602_204728_939_s35.jpg,440,0,473,162,1,2
ch1_20160830_195001_847_s68.jpg,1308,0,1321,162,1,2
ch1_20160830_195001_847_s68.jpg,1344,0,1363,162,1,2
ch1_20160830_195001_847_s68.jpg,1388,0,1408,162,1,2
ch1_20180615_195505_452_s9.jpg,721,0,745,162,1,2
ch1_20160830_195001_847_s120.jpg,430,0,448,162,1,2
ch1_20160830_195001_847_s120.jpg,1172,0,1185,162,1,2
ch1_20180615_194505_040_s94.jpg,901,0,925,162,1,2
ch1_20180615_194505_040_s94.jpg,935,0,967,162,1,2
ch1_20180615_194505_040_s94.jpg,1011,0,1037,162,1,2
ch1_20150902_233934_355_s140.jpg,502,0,515,162,1,2
ch1_20150902_233934_355_s140.jpg,372,0,383,162,1,2
ch1_20150902_233934_355_s133.jpg,723,0,749,162,1,2
ch1_20150902_233934_355_s133.jpg,1081,0,1107,162,1,2
ch1_20180615_194505_040_s36.jpg,550,0,562,162,1,2
ch1_20180615_194505_040_s36.jpg,568,0,593,162,1,2
ch1_20180615_194505_040_s134.jpg,481,0,493,162,1,2
ch1_20180615_194505_040_s134.jpg,865,0,879,162,1,2
ch1_20180615_194505_040_s134.jpg,858,0,868,162,1,2
ch1_20180615_194505_040_s134.jpg,48,0,57,162,1,2
ch1_20180602_204728_939_s43.jpg,601,0,624,162,1,2
ch1_20180602_212730_544_s41.jpg,1227,0,1260,162,1,2
ch1_20150902_230932_991_s55.jpg,375,0,390,162,1,2
ch1_20150915_192835_228_s29.jpg,331,0,359,162,1,2
ch1_20160815_211347_625_s52.jpg,973,0,987,162,1,2
ch1_20150915_190334_086_s134.jpg,363,0,381,162,1,2
ch1_20180602_212230_349_s86.jpg,1185,0,1208,162,1,2
ch1_20180602_212230_349_s86.jpg,1237,0,1254,162,1,2
ch1_20180602_212230_349_s86.jpg,1306,0,1323,162,1,2
ch1_20150915_184333_173_s15.jpg,374,0,392,162,1,2
ch1_20180615_202506_686_s89.jpg,425,0,442,162,1,2
ch1_20180615_202506_686_s89.jpg,566,0,582,162,1,2
ch1_20180615_202506_686_s89.jpg,868,0,892,162,1,2
ch1_20160815_203846_040_s86.jpg,1371,0,1401,162,1,2
ch1_20180615_201006_070_s91.jpg,1108,0,1131,162,1,2
ch1_20180615_201006_070_s91.jpg,1180,0,1209,162,1,2
ch1_20180615_201006_070_s91.jpg,1364,0,1387,162,1,2
ch1_20160815_205846_942_s51.jpg,1236,0,1253,162,1,2
ch1_20180602_204228_741_s43.jpg,766,0,787,162,1,2
ch1_20180602_204228_741_s43.jpg,691,0,707,162,1,2
ch1_20160830_192500_741_s113.jpg,851,0,858,162,1,2
ch1_20160830_192500_741_s113.jpg,1361,0,1376,162,1,2
ch1_20150915_185833_856_s67.jpg,1253,0,1279,162,1,2
ch1_20160830_195001_847_s22.jpg,836,0,852,162,1,2
ch1_20160830_190459_841_s52.jpg,640,0,663,162,1,2
ch1_20150902_233934_355_s53.jpg,730,0,743,162,1,2
ch1_20150902_233934_355_s53.jpg,1055,0,1074,162,1,2
ch1_20180615_201006_070_s123.jpg,757,0,774,162,1,2
ch1_20180615_201006_070_s123.jpg,997,0,1013,162,1,2
ch1_20150902_232433_673_s47.jpg,680,0,710,162,1,2
ch1_20150902_232433_673_s47.jpg,848,0,885,162,1,2
ch1_20150902_232433_673_s47.jpg,1197,0,1233,162,1,2
ch1_20160830_192000_520_s118.jpg,1041,0,1061,162,1,2
ch1_20160830_192000_520_s118.jpg,1406,0,1419,162,1,2
ch1_20160830_193501_188_s104.jpg,1079,0,1102,162,1,2
ch1_20180602_210729_749_s92.jpg,715,0,739,162,1,2
ch1_20160815_212348_074_s116.jpg,81,0,96,162,1,2
ch1_20150902_231433_221_s109.jpg,745,0,758,162,1,2
ch1_20150915_191334_545_s135.jpg,353,0,376,162,1,2
ch1_20160830_193000_969_s16.jpg,1232,0,1250,162,1,2
ch1_20160830_192500_741_s113.jpg,449,0,481,162,1,2
ch1_20160830_192500_741_s113.jpg,849,0,878,162,1,2
ch1_20160830_192500_741_s113.jpg,1276,0,1310,162,1,2
ch1_20180602_211730_150_s10.jpg,838,0,868,162,1,2
ch1_20180602_211730_150_s10.jpg,933,0,953,162,1,2
ch1_20180602_211730_150_s10.jpg,965,0,992,162,1,2
ch1_20180615_200005_654_s82.jpg,1287,0,1320,162,1,2
ch1_20160830_194001_403_s104.jpg,943,0,963,162,1,2
ch1_20160830_194001_403_s104.jpg,1086,0,1106,162,1,2
ch1_20180602_212730_544_s103.jpg,156,0,177,162,1,2
ch1_20180602_212730_544_s103.jpg,12,0,36,162,1,2
ch1_20150902_235935_260_s3.jpg,1238,0,1254,162,1,2
ch1_20150927_140134_305_s108.jpg,563,0,575,162,1,2
ch1_20150902_233434_128_s79.jpg,534,0,561,162,1,2
ch1_20180615_202006_477_s104.jpg,462,0,485,162,1,2
ch1_20180615_202006_477_s104.jpg,494,0,515,162,1,2
ch1_20180615_202006_477_s104.jpg,533,0,559,162,1,2
ch1_20180615_202006_477_s104.jpg,662,0,691,162,1,2
ch1_20180615_200505_862_s38.jpg,180,0,199,162,1,2
ch1_20160830_193000_969_s135.jpg,197,0,217,162,1,2
ch1_20160830_193000_969_s135.jpg,602,0,614,162,1,2
ch1_20160830_193000_969_s135.jpg,814,0,826,162,1,2
ch1_20160830_193000_969_s135.jpg,849,0,864,162,1,2
ch1_20160830_193000_969_s135.jpg,874,0,891,162,1,2
ch1_20160830_193000_969_s135.jpg,1113,0,1138,162,1,2
ch1_20150902_233934_355_s80.jpg,542,0,551,162,1,2
ch1_20160830_194501_624_s98.jpg,1220,0,1237,162,1,2
ch1_20150902_235935_260_s125.jpg,1266,0,1288,162,1,2
ch1_20150915_192335_000_s22.jpg,1000,0,1035,162,1,2
ch1_20150902_230932_991_s54.jpg,808,0,829,162,1,2
ch1_20160815_204346_270_s141.jpg,512,0,545,162,1,2
ch1_20160815_204346_270_s141.jpg,641,0,670,162,1,2
ch1_20160815_210847_398_s82.jpg,105,0,135,162,1,2
ch1_20180615_203507_097_s50.jpg,64,0,92,162,1,2
ch1_20180615_203507_097_s50.jpg,129,0,145,162,1,2
ch1_20150902_233434_128_s145.jpg,259,0,279,162,1,2
ch1_20150902_233434_128_s145.jpg,919,0,941,162,1,2
ch1_20180615_195005_249_s115.jpg,1381,0,1392,162,1,2
ch1_20180615_195005_249_s115.jpg,1334,0,1345,162,1,2
ch1_20180615_203507_097_s37.jpg,178,0,200,162,1,2
ch1_20150902_235935_260_s125.jpg,1264,0,1302,162,1,2
ch1_20180602_203228_351_s68.jpg,567,0,591,162,1,2
ch1_20160815_212348_074_s67.jpg,310,0,318,162,1,2
ch1_20160815_212348_074_s67.jpg,208,0,219,162,1,2
ch1_20150902_233434_128_s129.jpg,39,0,63,162,1,2
ch1_20150902_233434_128_s129.jpg,911,0,931,162,1,2
ch1_20160815_205346_718_s140.jpg,1,0,13,162,1,2
ch1_20160830_193000_969_s52.jpg,906,0,920,162,1,2
ch1_20180615_200005_654_s78.jpg,1209,0,1229,162,1,2
ch1_20180602_204228_741_s136.jpg,669,0,686,162,1,2
ch1_20160830_193000_969_s86.jpg,373,0,393,162,1,2
ch1_20160830_193000_969_s86.jpg,475,0,493,162,1,2
ch1_20160830_195502_059_s68.jpg,1026,0,1042,162,1,2
ch1_20170730_164905_817_s16.jpg,1276,0,1292,162,1,2
ch1_20180615_201506_272_s20.jpg,1123,0,1166,162,1,2
ch1_20180615_201506_272_s20.jpg,1055,0,1077,162,1,2
ch1_20180602_210729_749_s92.jpg,717,0,737,162,1,2
ch1_20180602_210729_749_s92.jpg,1358,0,1387,162,1,2
ch1_20180602_210729_749_s92.jpg,1194,0,1220,162,1,2
ch1_20180602_203228_351_s68.jpg,568,0,594,162,1,2
ch1_20180615_195005_249_s67.jpg,1134,0,1160,162,1,2
ch1_20180615_195005_249_s67.jpg,724,0,763,162,1,2
ch1_20150915_190834_313_s56.jpg,621,0,632,162,1,2
ch1_20180615_202006_477_s26.jpg,554,0,582,162,1,2
ch1_20180615_202006_477_s26.jpg,585,0,601,162,1,2
ch1_20160830_190459_841_s78.jpg,919,0,943,162,1,2
ch1_20160830_190459_841_s78.jpg,1014,0,1028,162,1,2
ch1_20160830_192000_520_s138.jpg,1387,0,1409,162,1,2
ch1_20150902_230932_991_s54.jpg,1135,0,1151,162,1,2
ch1_20150902_232433_673_s117.jpg,1165,0,1183,162,1,2
ch1_20150902_232433_673_s117.jpg,162,0,178,162,1,2
ch1_20150902_232433_673_s117.jpg,723,0,747,162,1,2
ch1_20180615_204007_306_s121.jpg,862,0,873,162,1,2
ch1_20180615_204007_306_s121.jpg,971,0,983,162,1,2
ch1_20150915_191334_545_s59.jpg,192,0,205,162,1,2
ch1_20180602_211730_150_s12.jpg,1001,0,1020,162,1,2
ch1_20180602_211730_150_s12.jpg,751,0,775,162,1,2
ch1_20160830_192000_520_s138.jpg,1242,0,1255,162,1,2
ch1_20160830_192000_520_s138.jpg,1330,0,1352,162,1,2
ch1_20160830_192000_520_s138.jpg,1353,0,1378,162,1,2
ch1_20160830_192000_520_s138.jpg,1385,0,1410,162,1,2
ch1_20180615_202006_477_s113.jpg,110,0,126,162,1,2
ch1_20150902_231933_448_s123.jpg,77,0,106,162,1,2
ch1_20150902_231933_448_s123.jpg,1114,0,1136,162,1,2
ch1_20180615_203507_097_s91.jpg,492,0,508,162,1,2
ch1_20180615_203507_097_s91.jpg,623,0,635,162,1,2
ch1_20180615_203507_097_s91.jpg,746,0,765,162,1,2
ch1_20180615_203507_097_s91.jpg,1344,0,1366,162,1,2
ch1_20160830_193000_969_s135.jpg,738,0,753,162,1,2
ch1_20160830_193000_969_s135.jpg,795,0,807,162,1,2
ch1_20160830_193000_969_s135.jpg,811,0,827,162,1,2
ch1_20160830_193000_969_s135.jpg,873,0,888,162,1,2
ch1_20160830_193000_969_s135.jpg,998,0,1018,162,1,2
ch1_20170715_122918_365_s32.jpg,59,0,73,162,1,2
ch1_20160815_210347_173_s126.jpg,1058,0,1081,162,1,2
ch1_20160815_210347_173_s126.jpg,1084,0,1106,162,1,2
ch1_20180602_212730_544_s35.jpg,863,0,887,162,1,2
ch1_20180602_212730_544_s35.jpg,982,0,1014,162,1,2
ch1_20180615_204007_306_s81.jpg,1005,0,1035,162,1,2
ch1_20180615_204007_306_s81.jpg,956,0,985,162,1,2
ch1_20180615_204007_306_s81.jpg,912,0,946,162,1,2
ch1_20180615_200505_862_s2.jpg,627,0,642,162,1,2
ch1_20180615_200505_862_s2.jpg,698,0,718,162,1,2
ch1_20150902_233934_355_s51.jpg,187,0,221,162,1,2
ch1_20150915_193835_683_s59.jpg,890,0,909,162,1,2
ch1_20150915_193835_683_s59.jpg,1130,0,1151,162,1,2
ch1_20180615_195505_452_s68.jpg,906,0,934,162,1,2
ch1_20180629_155854_029_s39.jpg,804,0,825,162,1,2
ch1_20160815_202845_581_s139.jpg,831,0,850,162,1,2
ch1_20150902_234434_583_s99.jpg,223,0,248,162,1,2
ch1_20150902_234434_583_s99.jpg,831,0,859,162,1,2
ch1_20180602_211730_150_s12.jpg,751,0,768,162,1,2
ch1_20180602_211730_150_s12.jpg,1001,0,1018,162,1,2
ch1_20150902_235435_039_s87.jpg,412,0,441,162,1,2
ch1_20160815_210347_173_s7.jpg,135,0,149,162,1,2
ch1_20180615_204007_306_s93.jpg,665,0,687,162,1,2
ch1_20180615_204007_306_s93.jpg,697,0,726,162,1,2
ch1_20160830_192500_741_s130.jpg,948,0,975,162,1,2
ch1_20160830_192500_741_s130.jpg,993,0,1015,162,1,2
ch1_20160830_192500_741_s130.jpg,1141,0,1162,162,1,2
ch1_20160830_192000_520_s133.jpg,1041,0,1063,162,1,2
ch1_20160830_192000_520_s133.jpg,1324,0,1338,162,1,2
ch1_20150902_234434_583_s99.jpg,839,0,856,162,1,2
ch1_20180615_201006_070_s27.jpg,622,0,641,162,1,2
ch1_20160830_192500_741_s44.jpg,1335,0,1360,162,1,2
ch1_20160830_192500_741_s44.jpg,120,0,133,162,1,2
ch1_20160830_192500_741_s44.jpg,256,0,272,162,1,2
ch1_20160830_194501_624_s50.jpg,1029,0,1052,162,1,2
ch1_20160830_191000_059_s134.jpg,374,0,393,162,1,2
ch1_20180615_202506_686_s13.jpg,594,0,606,162,1,2
ch1_20150915_193335_458_s26.jpg,776,0,789,162,1,2
ch1_20150915_193335_458_s26.jpg,282,0,300,162,1,2
ch1_20180602_203728_547_s99.jpg,358,0,382,162,1,2
ch1_20180602_203728_547_s99.jpg,135,0,159,162,1,2
ch1_20180602_211730_150_s55.jpg,594,0,611,162,1,2
ch1_20180602_211730_150_s55.jpg,677,0,696,162,1,2
ch1_20180602_211730_150_s55.jpg,913,0,932,162,1,2
ch1_20180615_195505_452_s129.jpg,1049,0,1064,162,1,2
ch1_20150902_231433_221_s90.jpg,611,0,618,162,1,2
ch1_20150902_231433_221_s90.jpg,518,0,527,162,1,2
ch1_20150902_231433_221_s90.jpg,377,0,387,162,1,2
ch1_20150902_231433_221_s90.jpg,694,0,705,162,1,2
ch1_20150902_233934_355_s51.jpg,201,0,215,162,1,2
ch1_20180602_203228_351_s112.jpg,1170,0,1192,162,1,2
ch1_20180602_203228_351_s112.jpg,1200,0,1224,162,1,2
ch1_20180602_203228_351_s112.jpg,1238,0,1266,162,1,2
ch1_20180602_203228_351_s112.jpg,1288,0,1318,162,1,2
ch1_20180602_203228_351_s112.jpg,1334,0,1360,162,1,2
ch1_20150902_231433_221_s52.jpg,914,0,938,162,1,2
ch1_20180602_210229_548_s109.jpg,977,0,996,162,1,2
ch1_20160830_191500_286_s21.jpg,1375,0,1390,162,1,2
ch1_20160815_210347_173_s122.jpg,443,0,457,162,1,2
ch1_20150902_230932_991_s50.jpg,659,0,684,162,1,2
ch1_20180602_203728_547_s115.jpg,1113,0,1123,162,1,2
ch1_20180602_203728_547_s115.jpg,321,0,339,162,1,2
ch1_20180602_203728_547_s115.jpg,776,0,796,162,1,2
ch1_20160830_191500_286_s118.jpg,767,0,786,162,1,2
ch1_20160830_191500_286_s118.jpg,789,0,803,162,1,2
ch1_20150902_235935_260_s101.jpg,325,0,339,162,1,2
ch1_20150902_235935_260_s101.jpg,1356,0,1370,162,1,2
ch1_20160830_191500_286_s6.jpg,1090,0,1110,162,1,2
ch1_20160830_191500_286_s6.jpg,1164,0,1182,162,1,2
ch1_20150902_235935_260_s29.jpg,180,0,203,162,1,2
ch1_20150902_235935_260_s29.jpg,374,0,390,162,1,2
