image,xmin,ymin,xmax,ymax,label,tweek_sign
ch1_20160815_211347_625_s88.jpg,170,0,196,162,1,4
ch1_20160815_210847_398_s89.jpg,422,0,434,162,1,4
ch1_20150902_234934_811_s9.jpg,45,0,79,162,1,5
ch1_20160830_200002_284_s49.jpg,1119,0,1152,162,1,4
ch1_20150902_235435_039_s120.jpg,518,0,536,162,1,4
ch1_20160830_192500_741_s55.jpg,970,0,985,162,1,5
ch1_20160830_192500_741_s55.jpg,49,0,78,162,1,4
ch1_20160830_192500_741_s55.jpg,423,0,441,162,1,5
ch1_20160830_192500_741_s55.jpg,454,0,469,162,1,4
ch1_20160830_192000_520_s94.jpg,1327,0,1346,162,1,4
ch1_20180602_212230_349_s138.jpg,246,0,270,162,1,4
ch1_20150902_233434_128_s57.jpg,664,0,699,162,1,4
ch1_20150902_233434_128_s57.jpg,1216,0,1237,162,1,4
ch1_20160815_204346_270_s138.jpg,972,0,989,162,1,4
ch1_20160830_194501_624_s74.jpg,1201,0,1216,162,1,5
ch1_20150902_230432_765_s141.jpg,1353,0,1385,162,1,4
ch1_20150902_233934_355_s125.jpg,590,0,609,162,1,4
ch1_20150902_235435_039_s79.jpg,1360,0,1390,162,1,7
ch1_20160830_200002_284_s61.jpg,1399,0,1418,162,1,4
ch1_20150902_235435_039_s24.jpg,1385,0,1416,162,1,5
ch1_20150902_233934_355_s125.jpg,593,0,609,162,1,5
ch1_20150902_235935_260_s34.jpg,1370,0,1397,162,1,7
ch1_20150902_235935_260_s34.jpg,1237,0,1259,162,1,4
ch1_20150902_235935_260_s34.jpg,1291,0,1319,162,1,4
ch1_20180602_205729_347_s23.jpg,746,0,765,162,1,5
ch1_20180602_211730_150_s32.jpg,763,0,781,162,1,4
ch1_20150902_232433_673_s116.jpg,401,0,433,162,1,4
ch1_20150902_232433_673_s116.jpg,947,0,974,162,1,4
ch1_20150902_230932_991_s31.jpg,550,0,573,162,1,4
ch1_20160830_200002_284_s103.jpg,1322,0,1341,162,1,4
ch1_20160830_200002_284_s103.jpg,1359,0,1376,162,1,4
ch1_20150927_141634_991_s36.jpg,277,0,294,162,1,4
ch1_20150902_233934_355_s55.jpg,1062,0,1091,162,1,4
ch1_20160815_203345_809_s133.jpg,415,0,428,162,1,4
ch1_20150902_233934_355_s55.jpg,1065,0,1095,162,1,4
ch1_20150902_233434_128_s24.jpg,896,0,924,162,1,4
ch1_20150902_233434_128_s24.jpg,1257,0,1279,162,1,4
ch1_20150902_230932_991_s31.jpg,547,0,577,162,1,4
ch1_20160830_192000_520_s94.jpg,1326,0,1349,162,1,5
ch1_20160830_192000_520_s94.jpg,512,0,528,162,1,4
ch1_20160830_192000_520_s94.jpg,466,0,478,162,1,4
ch1_20160830_192000_520_s94.jpg,481,0,497,162,1,4
ch1_20160830_192000_520_s94.jpg,1366,0,1375,162,1,4
ch1_20160830_192000_520_s94.jpg,1384,0,1397,162,1,4
ch1_20150902_231933_448_s61.jpg,245,0,263,162,1,4
ch1_20150902_233934_355_s125.jpg,589,0,614,162,1,4
ch1_20180602_211730_150_s110.jpg,1028,0,1064,162,1,4
ch1_20160830_194501_624_s1.jpg,629,0,663,162,1,4
ch1_20150902_233934_355_s55.jpg,1088,0,1119,162,1,4
ch1_20150902_233934_355_s55.jpg,1069,0,1087,162,1,4
ch1_20180602_210729_749_s53.jpg,754,0,782,162,1,6
ch1_20150902_233934_355_s55.jpg,1066,0,1096,162,1,4
ch1_20150902_233934_355_s55.jpg,1096,0,1125,162,1,4
ch1_20180615_201006_070_s90.jpg,692,0,715,162,1,4
ch1_20150902_231933_448_s61.jpg,245,0,265,162,1,4
ch1_20160830_193501_188_s24.jpg,46,0,75,162,1,4
ch1_20150902_230432_765_s40.jpg,399,0,419,162,1,4
ch1_20150902_231933_448_s61.jpg,243,0,263,162,1,4
ch1_20150902_231933_448_s61.jpg,242,0,257,162,1,4
ch1_20150902_233934_355_s55.jpg,1065,0,1088,162,1,4
ch1_20160830_195502_059_s58.jpg,608,0,640,162,1,4
ch1_20180621_225109_686_s65.jpg,1239,0,1269,162,1,5
ch1_20180621_225109_686_s65.jpg,249,0,281,162,1,6
ch1_20160807_213010_328_s52.jpg,268,0,301,162,1,4
ch1_20160807_213010_328_s52.jpg,630,0,664,162,1,4
ch1_20160821_193512_001_s16.jpg,318,0,341,162,1,5
ch1_20160807_212009_885_s68.jpg,1157,0,1199,162,1,4
ch1_20170707_235137_441_s134.jpg,813,0,841,162,1,4
ch1_20160821_193011_768_s54.jpg,177,0,205,162,1,4
ch1_20170721_223039_462_s119.jpg,504,0,532,162,1,7
ch1_20160821_185510_193_s114.jpg,306,0,325,162,1,6
ch1_20170707_230635_533_s53.jpg,1119,0,1157,162,1,5
ch1_20170707_230635_533_s53.jpg,988,0,1020,162,1,4
ch1_20170707_230635_533_s53.jpg,953,0,982,162,1,4
ch1_20170707_235637_636_s113.jpg,1297,0,1318,162,1,4
ch1_20170721_222539_271_s58.jpg,737,0,758,162,1,4
ch1_20160821_193512_001_s67.jpg,75,0,105,162,1,5
ch1_20180621_223609_070_s69.jpg,1297,0,1325,162,1,4
ch1_20180621_222108_441_s80.jpg,1357,0,1398,162,1,4
ch1_20170707_233636_813_s142.jpg,469,0,499,162,1,4
ch1_20170707_233636_813_s142.jpg,354,0,382,162,1,4
ch1_20170707_235137_441_s27.jpg,1013,0,1054,162,1,4
ch1_20170707_235137_441_s27.jpg,904,0,941,162,1,4
ch1_20160807_210009_001_s134.jpg,540,0,572,162,1,4
ch1_20170707_233636_813_s71.jpg,498,0,515,162,1,4
ch1_20180621_223108_861_s108.jpg,21,0,42,162,1,4
ch1_20150921_184010_496_s26.jpg,1320,0,1360,162,1,4
ch1_20160821_192511_538_s58.jpg,939,0,956,162,1,5
ch1_20160821_192511_538_s66.jpg,813,0,834,162,1,4
ch1_20160821_192511_538_s66.jpg,705,0,723,162,1,5
ch1_20180621_221108_035_s91.jpg,556,0,575,162,1,5
ch1_20180621_221608_239_s83.jpg,920,0,947,162,1,4
ch1_20170707_232636_377_s54.jpg,254,0,274,162,1,7
ch1_20180621_223609_070_s69.jpg,1294,0,1323,162,1,4
ch1_20170707_233636_813_s146.jpg,685,0,710,162,1,4
ch1_20170707_233636_813_s146.jpg,416,0,468,162,1,4
ch1_20170707_233636_813_s146.jpg,306,0,330,162,1,4
ch1_20170707_233636_813_s146.jpg,128,0,158,162,1,4
ch1_20160821_191511_082_s45.jpg,498,0,518,162,1,4
ch1_20180621_221108_035_s111.jpg,1260,0,1284,162,1,5
ch1_20180621_230110_099_s137.jpg,1202,0,1233,162,1,4
ch1_20180621_230110_099_s137.jpg,1166,0,1173,162,1,4
ch1_20170707_233636_813_s85.jpg,1245,0,1269,162,1,4
ch1_20160821_190010_414_s98.jpg,1014,0,1042,162,1,4
ch1_20160821_190010_414_s98.jpg,342,0,357,162,1,5
ch1_20150921_190011_414_s143.jpg,547,0,561,162,1,4
ch1_20180621_221108_035_s91.jpg,558,0,576,162,1,6
ch1_20180621_221108_035_s91.jpg,1308,0,1331,162,1,7
ch1_20170707_235137_441_s40.jpg,1362,0,1405,162,1,4
ch1_20180621_220607_827_s5.jpg,982,0,1025,162,1,5
ch1_20180621_225609_891_s67.jpg,239,0,251,162,1,8
ch1_20180621_225109_686_s98.jpg,973,0,990,162,1,5
ch1_20180621_225109_686_s98.jpg,990,0,1010,162,1,4
ch1_20150921_193513_025_s10.jpg,1196,0,1225,162,1,4
ch1_20180621_222108_441_s138.jpg,1122,0,1153,162,1,6
ch1_20170721_215037_895_s63.jpg,688,0,703,162,1,4
ch1_20170721_220538_482_s51.jpg,392,0,418,162,1,4
ch1_20160821_193512_001_s140.jpg,288,0,320,162,1,4
ch1_20160821_191010_871_s74.jpg,1354,0,1376,162,1,4
ch1_20170721_220538_482_s142.jpg,185,0,206,162,1,4
ch1_20170721_220538_482_s142.jpg,965,0,984,162,1,4
ch1_20180621_223609_070_s63.jpg,1294,0,1327,162,1,6
ch1_20180621_223609_070_s61.jpg,1157,0,1184,162,1,4
ch1_20160821_185009_961_s32.jpg,707,0,730,162,1,5
ch1_20160821_193011_768_s79.jpg,466,0,490,162,1,4
ch1_20160821_192511_538_s82.jpg,285,0,330,162,1,4
ch1_20180621_225109_686_s132.jpg,837,0,872,162,1,4
ch1_20150921_184510_726_s136.jpg,1326,0,1352,162,1,5
ch1_20180621_220607_827_s89.jpg,1099,0,1141,162,1,5
ch1_20170707_234137_018_s135.jpg,743,0,761,162,1,4
ch1_20180621_230110_099_s83.jpg,792,0,825,162,1,5
ch1_20180621_230110_099_s83.jpg,1066,0,1093,162,1,4
ch1_20180621_230110_099_s83.jpg,739,0,759,162,1,6
ch1_20180621_230110_099_s83.jpg,750,0,771,162,1,4
ch1_20170707_233636_813_s68.jpg,1244,0,1283,162,1,5
ch1_20170707_231635_946_s23.jpg,125,0,155,162,1,4
ch1_20180621_223609_070_s50.jpg,1311,0,1337,162,1,5
ch1_20180621_224609_481_s37.jpg,105,0,121,162,1,7
ch1_20180621_224609_481_s37.jpg,133,0,150,162,1,7
ch1_20180621_224609_481_s37.jpg,1247,0,1264,162,1,4
ch1_20170707_230635_533_s30.jpg,897,0,927,162,1,4
ch1_20180621_225109_686_s108.jpg,1395,0,1426,162,1,5
ch1_20170721_223539_659_s17.jpg,732,0,751,162,1,4
ch1_20150921_192012_338_s88.jpg,914,0,940,162,1,4
ch1_20170707_235637_636_s127.jpg,1100,0,1143,162,1,4
ch1_20170721_220538_482_s142.jpg,965,0,993,162,1,4
ch1_20170721_220538_482_s142.jpg,992,0,1017,162,1,4
ch1_20170721_220538_482_s142.jpg,185,0,198,162,1,6
ch1_20180621_222608_651_s111.jpg,210,0,235,162,1,5
ch1_20180621_222608_651_s111.jpg,238,0,257,162,1,5
ch1_20160821_190510_640_s99.jpg,650,0,677,162,1,6
ch1_20160821_193011_768_s78.jpg,611,0,641,162,1,5
ch1_20160821_193011_768_s78.jpg,749,0,780,162,1,4
ch1_20160821_193011_768_s78.jpg,927,0,953,162,1,5
ch1_20170707_233636_813_s102.jpg,1040,0,1062,162,1,4
ch1_20160821_193011_768_s77.jpg,78,0,104,162,1,5
ch1_20170721_224540_057_s94.jpg,972,0,1003,162,1,4
ch1_20180621_223609_070_s119.jpg,862,0,892,162,1,9
ch1_20170721_221538_874_s36.jpg,1171,0,1202,162,1,4
ch1_20180621_220607_827_s61.jpg,1177,0,1219,162,1,5
ch1_20170721_220038_286_s144.jpg,234,0,258,162,1,4
ch1_20160821_191511_082_s111.jpg,551,0,574,162,1,5
ch1_20180621_222608_651_s111.jpg,210,0,235,162,1,5
ch1_20180621_222608_651_s111.jpg,237,0,265,162,1,4
ch1_20180621_220607_827_s61.jpg,1183,0,1215,162,1,5
ch1_20170707_233136_589_s45.jpg,846,0,877,162,1,4
ch1_20170707_233136_589_s45.jpg,949,0,973,162,1,4
ch1_20180621_224109_279_s102.jpg,725,0,765,162,1,7
ch1_20160821_185510_193_s145.jpg,453,0,511,162,1,4
ch1_20180621_224109_279_s130.jpg,843,0,877,162,1,4
ch1_20180621_224109_279_s130.jpg,667,0,691,162,1,7
ch1_20180621_222108_441_s6.jpg,92,0,119,162,1,5
ch1_20170721_224039_856_s146.jpg,1307,0,1328,162,1,5
ch1_20170721_223539_659_s45.jpg,406,0,427,162,1,4
ch1_20170707_233136_589_s10.jpg,1248,0,1286,162,1,5
ch1_20170707_234637_231_s41.jpg,261,0,294,162,1,4
ch1_20170707_232636_377_s59.jpg,1108,0,1135,162,1,4
ch1_20170721_215037_895_s62.jpg,1144,0,1165,162,1,4
ch1_20180621_230110_099_s131.jpg,1070,0,1100,162,1,4
ch1_20170707_232136_161_s102.jpg,47,0,70,162,1,5
ch1_20170721_221538_874_s36.jpg,1172,0,1233,162,1,4
ch1_20180621_222108_441_s6.jpg,95,0,114,162,1,5
ch1_20170707_235137_441_s123.jpg,1334,0,1361,162,1,5
ch1_20170707_235137_441_s123.jpg,1257,0,1280,162,1,4
ch1_20170721_220538_482_s89.jpg,287,0,324,162,1,4
ch1_20170707_231135_735_s34.jpg,866,0,889,162,1,4
ch1_20170707_234137_018_s110.jpg,1167,0,1215,162,1,4
ch1_20170721_220538_482_s89.jpg,302,0,321,162,1,4
ch1_20170721_223039_462_s145.jpg,361,0,399,162,1,4
ch1_20160821_191010_871_s15.jpg,1143,0,1167,162,1,4
ch1_20180621_224609_481_s57.jpg,651,0,679,162,1,5
ch1_20180621_230110_099_s86.jpg,528,0,546,162,1,5
ch1_20170707_234137_018_s6.jpg,1295,0,1322,162,1,4
ch1_20160821_193011_768_s78.jpg,749,0,778,162,1,4
ch1_20160821_193011_768_s78.jpg,613,0,640,162,1,4
ch1_20180607_191714_423_s70.jpg,1075,0,1131,162,1,4
ch1_20160807_210009_001_s60.jpg,58,0,85,162,1,4
ch1_20160821_190510_640_s24.jpg,782,0,811,162,1,4
ch1_20170707_231635_946_s72.jpg,1191,0,1240,162,1,4
ch1_20170707_231635_946_s72.jpg,979,0,1010,162,1,4
ch1_20170721_221038_676_s80.jpg,1373,0,1390,162,1,4
ch1_20170721_220538_482_s50.jpg,508,0,537,162,1,4
ch1_20180621_230110_099_s124.jpg,572,0,618,162,1,5
ch1_20180621_230110_099_s124.jpg,1354,0,1403,162,1,4
ch1_20180621_225609_891_s64.jpg,755,0,774,162,1,4
ch1_20160807_212510_105_s130.jpg,531,0,564,162,1,4
ch1_20180621_222608_651_s46.jpg,564,0,614,162,1,4
ch1_20180621_222608_651_s46.jpg,444,0,481,162,1,4
ch1_20180621_222608_651_s46.jpg,370,0,419,162,1,4
ch1_20170707_231635_946_s72.jpg,1198,0,1230,162,1,4
ch1_20170721_215538_093_s38.jpg,394,0,412,162,1,5
ch1_20170707_234637_231_s46.jpg,567,0,601,162,1,4
ch1_20170707_234637_231_s46.jpg,494,0,534,162,1,4
ch1_20180621_224109_279_s41.jpg,649,0,663,162,1,4
ch1_20170721_215037_895_s62.jpg,1133,0,1174,162,1,4
ch1_20170721_215037_895_s62.jpg,1251,0,1291,162,1,4
ch1_20170721_224039_856_s79.jpg,1085,0,1107,162,1,6
ch1_20180621_222108_441_s107.jpg,816,0,831,162,1,7
ch1_20170721_224039_856_s46.jpg,780,0,804,162,1,5
ch1_20160821_193011_768_s60.jpg,574,0,605,162,1,6
ch1_20180621_225609_891_s3.jpg,44,0,69,162,1,5
ch1_20160821_193512_001_s80.jpg,478,0,502,162,1,4
ch1_20170721_215037_895_s10.jpg,1192,0,1216,162,1,4
ch1_20180621_225109_686_s95.jpg,645,0,672,162,1,4
ch1_20170721_222539_271_s89.jpg,1358,0,1384,162,1,4
ch1_20160807_210509_228_s120.jpg,603,0,622,162,1,4
ch1_20180621_225109_686_s95.jpg,635,0,674,162,1,4
ch1_20170721_224540_057_s93.jpg,40,0,69,162,1,5
ch1_20160821_192011_311_s134.jpg,1244,0,1263,162,1,4
