image,xmin,ymin,xmax,ymax,label,tweek_sign
ch1_20170730_163905_415_s105.jpg,711,0,724,162,1,1
ch1_20170730_163905_415_s105.jpg,521,0,535,162,1,1
ch1_20170730_163905_415_s105.jpg,412,0,441,162,1,1
ch1_20170730_163905_415_s105.jpg,106,0,123,162,1,1
ch1_20160802_161939_321_s99.jpg,760,0,777,162,1,1
ch1_20160802_161939_321_s99.jpg,261,0,276,162,1,1
ch1_20160802_161939_321_s99.jpg,290,0,319,162,1,1
ch1_20160815_203846_040_s64.jpg,1360,0,1379,162,1,1
ch1_20160815_203846_040_s64.jpg,830,0,850,162,1,1
ch1_20150902_234934_811_s8.jpg,28,0,54,162,1,1
ch1_20180602_211730_150_s82.jpg,983,0,1007,162,1,1
ch1_20150915_191834_773_s118.jpg,447,0,468,162,1,1
ch1_20150915_191834_773_s118.jpg,493,0,505,162,1,1
ch1_20160815_203846_040_s113.jpg,1290,0,1319,162,1,1
ch1_20180602_210729_749_s51.jpg,912,0,933,162,1,1
ch1_20180629_163855_720_s7.jpg,195,0,220,162,1,1
ch1_20180629_163855_720_s7.jpg,68,0,94,162,1,1
ch1_20180629_163855_720_s7.jpg,173,0,188,162,1,1
ch1_20150914_130211_791_s33.jpg,1135,0,1163,162,1,1
ch1_20150927_141634_991_s46.jpg,275,0,316,162,1,1
ch1_20150927_141634_991_s46.jpg,737,0,752,162,1,1
ch1_20150927_141634_991_s46.jpg,787,0,805,162,1,1
ch1_20150927_141634_991_s46.jpg,880,0,898,162,1,1
ch1_20150927_141634_991_s46.jpg,961,0,977,162,1,1
ch1_20160814_151225_804_s97.jpg,1238,0,1260,162,1,1
ch1_20180602_203728_547_s40.jpg,605,0,622,162,1,1
ch1_20180614_120847_272_s91.jpg,175,0,202,162,1,1
ch1_20170715_125419_435_s139.jpg,1073,0,1092,162,1,1
ch1_20170715_125419_435_s139.jpg,1138,0,1148,162,1,1
ch1_20150914_132712_919_s87.jpg,1034,0,1050,162,1,1
ch1_20150915_193335_458_s25.jpg,734,0,760,162,1,1
ch1_20150915_193335_458_s25.jpg,716,0,737,162,1,1
ch1_20160830_191500_286_s48.jpg,82,0,91,162,1,1
ch1_20160830_191500_286_s48.jpg,138,0,154,162,1,1
ch1_20160830_191500_286_s48.jpg,195,0,221,162,1,1
ch1_20160830_191500_286_s48.jpg,248,0,261,162,1,1
ch1_20160830_193000_969_s84.jpg,433,0,447,162,1,1
ch1_20180614_114846_456_s121.jpg,736,0,754,162,1,1
ch1_20180614_114846_456_s121.jpg,796,0,810,162,1,1
ch1_20180614_121347_474_s104.jpg,650,0,665,162,1,1
ch1_20160815_211847_860_s99.jpg,113,0,138,162,1,1
ch1_20160815_204346_270_s35.jpg,586,0,612,162,1,1
ch1_20160814_145725_103_s48.jpg,472,0,490,162,1,1
ch1_20170730_172407_273_s77.jpg,358,0,367,162,1,1
ch1_20170730_172407_273_s77.jpg,440,0,451,162,1,1
ch1_20160814_145725_103_s48.jpg,472,0,490,162,1,1
ch1_20180602_205729_347_s66.jpg,1232,0,1273,162,1,1
ch1_20180602_205729_347_s66.jpg,1152,0,1184,162,1,1
ch1_20180602_205729_347_s66.jpg,1105,0,1137,162,1,1
ch1_20180629_155854_029_s111.jpg,692,0,707,162,1,1
ch1_20160815_204346_270_s19.jpg,299,0,309,162,1,1
ch1_20160815_204346_270_s19.jpg,505,0,518,162,1,1
ch1_20160815_204346_270_s19.jpg,693,0,702,162,1,1
ch1_20160815_204346_270_s19.jpg,1174,0,1181,162,1,1
ch1_20150915_193835_683_s132.jpg,819,0,844,162,1,1
ch1_20150915_193835_683_s132.jpg,510,0,536,162,1,1
ch1_20150915_193835_683_s132.jpg,606,0,628,162,1,1
ch1_20180602_212230_349_s118.jpg,368,0,394,162,1,1
ch1_20150915_185833_856_s37.jpg,1030,0,1042,162,1,1
ch1_20150915_185833_856_s37.jpg,402,0,420,162,1,1
ch1_20180629_162355_087_s61.jpg,914,0,929,162,1,1
ch1_20180629_162355_087_s61.jpg,548,0,561,162,1,1
ch1_20180629_162355_087_s61.jpg,703,0,718,162,1,1
ch1_20170715_130419_865_s15.jpg,1058,0,1070,162,1,1
ch1_20180602_204728_939_s22.jpg,261,0,277,162,1,1
ch1_20180602_210729_749_s15.jpg,1301,0,1317,162,1,1
ch1_20160830_193501_188_s134.jpg,1310,0,1333,162,1,1
ch1_20160830_192500_741_s125.jpg,914,0,931,162,1,1
ch1_20150927_141634_991_s14.jpg,1296,0,1303,162,1,1
ch1_20180615_194505_040_s67.jpg,1246,0,1259,162,1,1
ch1_20180615_194505_040_s67.jpg,1408,0,1419,162,1,1
ch1_20170714_153824_509_s130.jpg,941,0,951,162,1,1
ch1_20160815_212348_074_s21.jpg,975,0,990,162,1,1
ch1_20160814_151726_036_s74.jpg,1348,0,1356,162,1,1
ch1_20180615_200005_654_s93.jpg,41,0,63,162,1,1
ch1_20160830_195502_059_s16.jpg,863,0,885,162,1,1
ch1_20160830_195502_059_s16.jpg,764,0,784,162,1,1
ch1_20160830_195502_059_s16.jpg,674,0,695,162,1,1
ch1_20150902_232933_901_s59.jpg,249,0,274,162,1,1
ch1_20180615_194505_040_s67.jpg,1152,0,1180,162,1,1
ch1_20180615_194505_040_s67.jpg,1247,0,1266,162,1,1
ch1_20170730_170906_655_s55.jpg,978,0,988,162,1,1
ch1_20160830_192500_741_s125.jpg,911,0,936,162,1,1
ch1_20150915_192835_228_s101.jpg,517,0,535,162,1,1
ch1_20150915_192835_228_s101.jpg,535,0,549,162,1,1
ch1_20150915_193335_458_s80.jpg,1201,0,1218,162,1,1
ch1_20160830_193501_188_s71.jpg,45,0,58,162,1,1
ch1_20160830_193501_188_s71.jpg,20,0,31,162,1,1
ch1_20160830_193501_188_s71.jpg,2,0,11,162,1,1
ch1_20170714_154824_944_s126.jpg,989,0,997,162,1,1
ch1_20170714_154824_944_s126.jpg,1156,0,1169,162,1,1
ch1_20150915_184833_399_s112.jpg,739,0,746,162,1,1
ch1_20150915_184833_399_s112.jpg,543,0,550,162,1,1
ch1_20160830_193501_188_s20.jpg,798,0,812,162,1,1
ch1_20180602_212730_544_s27.jpg,261,0,284,162,1,1
ch1_20180614_120347_066_s66.jpg,748,0,756,162,1,1
ch1_20180614_120347_066_s66.jpg,682,0,692,162,1,1
ch1_20160815_203345_809_s58.jpg,963,0,975,162,1,1
ch1_20160815_203345_809_s58.jpg,1104,0,1120,162,1,1
ch1_20160815_203345_809_s58.jpg,1194,0,1216,162,1,1
ch1_20180615_202006_477_s78.jpg,410,0,428,162,1,1
ch1_20150902_234934_811_s146.jpg,1305,0,1323,162,1,1
ch1_20150902_234934_811_s146.jpg,106,0,122,162,1,1
ch1_20180602_204728_939_s35.jpg,478,0,506,162,1,1
ch1_20180615_195505_452_s9.jpg,902,0,916,162,1,1
ch1_20180615_195505_452_s9.jpg,763,0,773,162,1,1
ch1_20180615_195505_452_s9.jpg,808,0,827,162,1,1
ch1_20160830_195001_847_s120.jpg,968,0,978,162,1,1
ch1_20170702_162120_933_s94.jpg,1089,0,1104,162,1,1
ch1_20150902_233934_355_s140.jpg,1371,0,1382,162,1,1
ch1_20150902_233934_355_s140.jpg,1012,0,1022,162,1,1
ch1_20170715_123418_570_s84.jpg,66,0,75,162,1,1
ch1_20170715_123418_570_s84.jpg,142,0,153,162,1,1
ch1_20180615_194505_040_s134.jpg,881,0,890,162,1,1
ch1_20180629_154353_397_s124.jpg,775,0,804,162,1,1
ch1_20180629_163355_510_s56.jpg,265,0,281,162,1,1
ch1_20160830_194001_403_s83.jpg,1115,0,1137,162,1,1
ch1_20180615_202506_686_s89.jpg,1112,0,1132,162,1,1
ch1_20180615_202506_686_s89.jpg,481,0,496,162,1,1
ch1_20160830_192000_520_s130.jpg,678,0,693,162,1,1
ch1_20160830_194501_624_s128.jpg,781,0,803,162,1,1
ch1_20160830_192500_741_s113.jpg,453,0,460,162,1,1
ch1_20150915_190834_313_s90.jpg,243,0,269,162,1,1
ch1_20150915_190834_313_s90.jpg,471,0,489,162,1,1
ch1_20160830_190459_841_s52.jpg,601,0,619,162,1,1
ch1_20160830_190459_841_s52.jpg,559,0,578,162,1,1
ch1_20160830_190459_841_s52.jpg,581,0,600,162,1,1
ch1_20170702_161620_729_s142.jpg,206,0,235,162,1,1
ch1_20150902_233934_355_s53.jpg,1221,0,1236,162,1,1
ch1_20180602_203728_547_s116.jpg,1300,0,1312,162,1,1
ch1_20180629_163855_720_s65.jpg,219,0,235,162,1,1
ch1_20180615_194505_040_s69.jpg,879,0,907,162,1,1
ch1_20180615_194505_040_s69.jpg,1176,0,1195,162,1,1
ch1_20150927_141634_991_s22.jpg,1119,0,1133,162,1,1
ch1_20150927_141634_991_s22.jpg,1159,0,1173,162,1,1
ch1_20170730_170406_445_s105.jpg,609,0,618,162,1,1
ch1_20170730_170406_445_s105.jpg,524,0,533,162,1,1
ch1_20170730_170406_445_s105.jpg,1266,0,1274,162,1,1
ch1_20160830_193501_188_s104.jpg,945,0,964,162,1,1
ch1_20160830_193501_188_s104.jpg,976,0,995,162,1,1
ch1_20180629_161354_665_s85.jpg,1032,0,1042,162,1,1
ch1_20150902_231433_221_s109.jpg,839,0,855,162,1,1
ch1_20150902_231433_221_s109.jpg,1200,0,1213,162,1,1
ch1_20150902_231433_221_s109.jpg,1277,0,1295,162,1,1
ch1_20150902_231433_221_s109.jpg,864,0,874,162,1,1
ch1_20150902_231433_221_s109.jpg,1367,0,1378,162,1,1
ch1_20150915_191834_773_s63.jpg,586,0,600,162,1,1
ch1_20150915_191834_773_s63.jpg,913,0,923,162,1,1
ch1_20150915_191334_545_s135.jpg,151,0,169,162,1,1
ch1_20160830_192500_741_s113.jpg,1221,0,1251,162,1,1
ch1_20160830_192500_741_s113.jpg,1361,0,1400,162,1,1
ch1_20180615_200005_654_s82.jpg,1351,0,1389,162,1,1
ch1_20170715_125919_649_s76.jpg,932,0,939,162,1,1
ch1_20170715_125919_649_s76.jpg,1365,0,1374,162,1,1
ch1_20180615_202006_477_s104.jpg,600,0,625,162,1,1
ch1_20180615_202006_477_s104.jpg,1303,0,1323,162,1,1
ch1_20160815_205846_942_s79.jpg,676,0,698,162,1,1
ch1_20160815_205846_942_s79.jpg,578,0,593,162,1,1
ch1_20150915_184333_173_s145.jpg,1328,0,1341,162,1,1
ch1_20150915_184333_173_s145.jpg,1346,0,1363,162,1,1
ch1_20180615_200505_862_s38.jpg,997,0,1018,162,1,1
ch1_20180615_200505_862_s38.jpg,1353,0,1370,162,1,1
ch1_20160830_193000_969_s135.jpg,578,0,589,162,1,1
ch1_20160830_193000_969_s135.jpg,738,0,755,162,1,1
ch1_20160830_193000_969_s135.jpg,833,0,843,162,1,1
ch1_20150902_234434_583_s8.jpg,968,0,993,162,1,1
ch1_20150902_234434_583_s8.jpg,-8,0,10,162,1,1
ch1_20150902_233934_355_s80.jpg,46,0,55,162,1,1
ch1_20150902_233934_355_s80.jpg,649,0,655,162,1,1
ch1_20150902_233934_355_s80.jpg,695,0,702,162,1,1
ch1_20150902_233934_355_s80.jpg,437,0,444,162,1,1
ch1_20150902_235935_260_s125.jpg,1055,0,1075,162,1,1
ch1_20150902_235935_260_s125.jpg,1356,0,1374,162,1,1
ch1_20180615_201506_272_s143.jpg,254,0,291,162,1,1
ch1_20150915_192335_000_s22.jpg,1099,0,1122,162,1,1
ch1_20150902_230932_991_s54.jpg,1133,0,1152,162,1,1
ch1_20150915_193835_683_s74.jpg,165,0,180,162,1,1
ch1_20160815_204346_270_s141.jpg,562,0,594,162,1,1
ch1_20150902_233434_128_s145.jpg,299,0,316,162,1,1
ch1_20150902_235935_260_s125.jpg,1054,0,1077,162,1,1
ch1_20150902_235935_260_s125.jpg,1355,0,1380,162,1,1
ch1_20150915_192335_000_s132.jpg,1313,0,1340,162,1,1
ch1_20180614_121847_682_s88.jpg,69,0,89,162,1,1
ch1_20150915_184333_173_s145.jpg,1146,0,1157,162,1,1
ch1_20150915_184333_173_s145.jpg,1348,0,1366,162,1,1
ch1_20150915_184333_173_s145.jpg,1326,0,1340,162,1,1
ch1_20160815_212348_074_s67.jpg,879,0,889,162,1,1
ch1_20150902_233434_128_s129.jpg,93,0,115,162,1,1
ch1_20150902_233434_128_s129.jpg,285,0,305,162,1,1
ch1_20150915_184333_173_s145.jpg,1329,0,1342,162,1,1
ch1_20150915_184333_173_s145.jpg,1348,0,1361,162,1,1
ch1_20180615_200005_654_s78.jpg,1255,0,1275,162,1,1
ch1_20180602_204228_741_s136.jpg,176,0,205,162,1,1
ch1_20180602_212730_544_s130.jpg,825,0,843,162,1,1
ch1_20170730_164905_817_s16.jpg,1120,0,1138,162,1,1
ch1_20170730_164905_817_s16.jpg,1084,0,1097,162,1,1
ch1_20170730_164905_817_s16.jpg,1016,0,1028,162,1,1
ch1_20150915_190834_313_s64.jpg,960,0,982,162,1,1
ch1_20150915_190834_313_s64.jpg,984,0,1005,162,1,1
ch1_20160815_203345_809_s110.jpg,589,0,599,162,1,1
ch1_20160815_203345_809_s110.jpg,213,0,221,162,1,1
ch1_20160815_203345_809_s110.jpg,389,0,401,162,1,1
ch1_20160815_203345_809_s110.jpg,11,0,21,162,1,1
ch1_20160830_195001_847_s33.jpg,644,0,664,162,1,1
ch1_20160830_195001_847_s33.jpg,685,0,699,162,1,1
ch1_20180602_210729_749_s92.jpg,489,0,507,162,1,1
ch1_20170715_130920_071_s44.jpg,772,0,785,162,1,1
ch1_20170715_130920_071_s44.jpg,933,0,948,162,1,1
ch1_20180615_195005_249_s67.jpg,1303,0,1325,162,1,1
ch1_20180615_195005_249_s67.jpg,1222,0,1245,162,1,1
ch1_20180629_160854_456_s29.jpg,4,0,27,162,1,1
ch1_20160830_190459_841_s78.jpg,340,0,360,162,1,1
ch1_20160830_190459_841_s78.jpg,850,0,862,162,1,1
ch1_20160830_190459_841_s78.jpg,1029,0,1042,162,1,1
ch1_20160830_190459_841_s78.jpg,1382,0,1402,162,1,1
ch1_20150915_192335_000_s25.jpg,1017,0,1039,162,1,1
ch1_20150927_142635_449_s35.jpg,162,0,171,162,1,1
ch1_20150927_142635_449_s35.jpg,365,0,374,162,1,1
ch1_20170715_124418_989_s85.jpg,1137,0,1155,162,1,1
ch1_20170715_124418_989_s85.jpg,939,0,956,162,1,1
ch1_20150915_192835_228_s107.jpg,834,0,859,162,1,1
ch1_20150915_192835_228_s107.jpg,728,0,750,162,1,1
ch1_20150915_192835_228_s107.jpg,698,0,721,162,1,1
ch1_20150927_134133_388_s43.jpg,1158,0,1172,162,1,1
ch1_20150927_134133_388_s43.jpg,1120,0,1135,162,1,1
ch1_20150927_134133_388_s43.jpg,1088,0,1103,162,1,1
ch1_20150927_134133_388_s43.jpg,1069,0,1081,162,1,1
ch1_20180615_195005_249_s89.jpg,1133,0,1152,162,1,1
ch1_20180615_195005_249_s89.jpg,275,0,296,162,1,1
ch1_20150915_191334_545_s59.jpg,253,0,271,162,1,1
ch1_20150915_191334_545_s59.jpg,300,0,310,162,1,1
ch1_20150915_191334_545_s59.jpg,344,0,358,162,1,1
ch1_20180615_203507_097_s91.jpg,577,0,591,162,1,1
ch1_20180615_203507_097_s91.jpg,672,0,686,162,1,1
ch1_20160830_192000_520_s15.jpg,404,0,420,162,1,1
ch1_20160830_193000_969_s135.jpg,1114,0,1133,162,1,1
ch1_20150915_193835_683_s59.jpg,1127,0,1149,162,1,1
ch1_20180614_122848_090_s13.jpg,1342,0,1359,162,1,1
ch1_20180629_155353_823_s94.jpg,942,0,968,162,1,1
ch1_20180614_114846_456_s97.jpg,1251,0,1272,162,1,1
ch1_20160815_210347_173_s126.jpg,765,0,782,162,1,1
ch1_20160815_210347_173_s126.jpg,727,0,739,162,1,1
ch1_20160815_210347_173_s126.jpg,746,0,765,162,1,1
ch1_20150927_134633_618_s91.jpg,714,0,721,162,1,1
ch1_20150927_134633_618_s91.jpg,701,0,709,162,1,1
ch1_20150927_134633_618_s91.jpg,166,0,174,162,1,1
ch1_20150927_134633_618_s91.jpg,1334,0,1344,162,1,1
ch1_20180614_114846_456_s92.jpg,446,0,462,162,1,1
ch1_20150915_184333_173_s82.jpg,1331,0,1359,162,1,1
ch1_20180629_160854_456_s126.jpg,1235,0,1258,162,1,1
ch1_20180629_160854_456_s126.jpg,295,0,308,162,1,1
ch1_20180629_160854_456_s126.jpg,185,0,200,162,1,1
ch1_20180615_204007_306_s81.jpg,133,0,155,162,1,1
ch1_20170730_170406_445_s83.jpg,380,0,399,162,1,1
ch1_20180615_200505_862_s2.jpg,1102,0,1122,162,1,1
ch1_20150915_193835_683_s59.jpg,1028,0,1054,162,1,1
ch1_20150915_193835_683_s59.jpg,936,0,952,162,1,1
ch1_20160830_190459_841_s65.jpg,48,0,105,162,1,1
ch1_20160830_190459_841_s65.jpg,134,0,158,162,1,1
ch1_20180615_195505_452_s68.jpg,746,0,783,162,1,1
ch1_20150915_190834_313_s137.jpg,800,0,820,162,1,1
ch1_20180629_163855_720_s78.jpg,866,0,887,162,1,1
ch1_20180629_163855_720_s78.jpg,903,0,923,162,1,1
ch1_20180614_114846_456_s92.jpg,444,0,461,162,1,1
ch1_20170730_165406_018_s26.jpg,819,0,826,162,1,1
ch1_20150902_234434_583_s99.jpg,230,0,249,162,1,1
ch1_20150902_234434_583_s99.jpg,569,0,582,162,1,1
ch1_20160830_194501_624_s50.jpg,952,0,974,162,1,1
ch1_20160830_194501_624_s50.jpg,1047,0,1062,162,1,1
ch1_20180602_210229_548_s57.jpg,462,0,474,162,1,1
ch1_20180602_210229_548_s57.jpg,1360,0,1368,162,1,1
ch1_20180614_122848_090_s59.jpg,521,0,537,162,1,1
ch1_20180614_122848_090_s59.jpg,554,0,569,162,1,1
ch1_20180602_203728_547_s99.jpg,607,0,626,162,1,1
ch1_20180629_154853_611_s122.jpg,1213,0,1233,162,1,1
ch1_20180629_154853_611_s122.jpg,304,0,319,162,1,1
ch1_20180629_154853_611_s122.jpg,325,0,346,162,1,1
ch1_20180629_154853_611_s122.jpg,921,0,941,162,1,1
ch1_20180602_211730_150_s55.jpg,475,0,488,162,1,1
ch1_20150902_231433_221_s90.jpg,31,0,39,162,1,1
ch1_20150902_233434_128_s77.jpg,884,0,905,162,1,1
ch1_20150902_233434_128_s77.jpg,634,0,651,162,1,1
ch1_20150902_233434_128_s77.jpg,649,0,667,162,1,1
ch1_20150902_234934_811_s125.jpg,278,0,290,162,1,1
ch1_20160815_205346_718_s116.jpg,1117,0,1137,162,1,1
ch1_20180602_203728_547_s115.jpg,594,0,608,162,1,1
ch1_20180602_203728_547_s115.jpg,444,0,457,162,1,1
ch1_20160830_191500_286_s118.jpg,971,0,998,162,1,1
ch1_20150902_235935_260_s101.jpg,1104,0,1120,162,1,1
ch1_20150902_235935_260_s29.jpg,940,0,962,162,1,1
ch1_20150902_230932_991_s93.jpg,1095,0,1120,162,1,1
ch1_20150902_232433_673_s44.jpg,475,0,483,162,1,1
ch1_20150902_232433_673_s44.jpg,196,0,207,162,1,1
ch1_20150902_232433_673_s44.jpg,71,0,83,162,1,1
ch1_20150902_232433_673_s44.jpg,90,0,100,162,1,1
ch1_20150902_232433_673_s44.jpg,126,0,141,162,1,1
ch1_20150902_232433_673_s44.jpg,122,0,137,162,1,1
ch1_20150902_232433_673_s44.jpg,476,0,488,162,1,1
ch1_20150902_232433_673_s44.jpg,75,0,82,162,1,1
ch1_20150902_232433_673_s44.jpg,155,0,163,162,1,1
ch1_20150902_232433_673_s44.jpg,196,0,210,162,1,1
ch1_20150902_232433_673_s44.jpg,583,0,593,162,1,1
ch1_20150902_232433_673_s44.jpg,555,0,565,162,1,1
ch1_20150902_232433_673_s44.jpg,91,0,101,162,1,1
ch1_20150902_232433_673_s44.jpg,290,0,296,162,1,1
ch1_20180602_210729_749_s100.jpg,637,0,650,162,1,1
ch1_20180615_195005_249_s27.jpg,110,0,140,162,1,1
ch1_20180629_163855_720_s65.jpg,295,0,307,162,1,1
ch1_20180629_163855_720_s65.jpg,872,0,888,162,1,1
ch1_20160830_190459_841_s14.jpg,270,0,295,162,1,1
ch1_20160830_190459_841_s14.jpg,609,0,631,162,1,1
